CHURN,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
"F","F","M",0.000000,80405.100000,"N",60.226667,2.910000,8.950000,17.110000,0.000000,"CC","FreeLocal","Standard",28.980000,4.000000
"F","F","S",2.000000,38280.000000,"N",33.740000,11.640000,0.000000,74.970000,0.000000,"Auto","FreeLocal","Intnl_discount",86.610000,2.000000
"T","M","S",0.000000,64136.600000,"Y",61.106667,16.210000,1.000000,125.150000,0.000000,"CC","FreeLocal","Intnl_discount",142.370000,1.000000
"T","F","M",2.000000,45429.700000,"Y",61.713333,24.700000,0.000000,73.040000,0.000000,"CH","FreeLocal","Standard",97.740000,2.000000
"T","F","S",0.000000,25285.500000,"N",53.986667,9.370000,0.000000,11.930000,0.000000,"CC","FreeLocal","Standard",21.300000,3.000000
"F","F","M",2.000000,77551.100000,"Y",33.600000,20.530000,0.000000,41.890000,1.000000,"CC","Budget","Intnl_discount",62.420000,3.000000
"T","F","M",0.000000,38538.400000,"N",12.326667,22.860000,8.320000,16.480000,0.000000,"CC","FreeLocal","Standard",47.660000,1.000000
"F","M","M",0.000000,92881.800000,"N",21.380000,2.150000,6.120000,85.290000,0.000000,"CC","FreeLocal","Standard",93.570000,2.000000
"T","M","S",2.000000,43634.500000,"N",21.780000,29.440000,9.420000,104.640000,0.000000,"CC","Budget","Standard",143.500000,2.000000
"T","F","S",1.000000,13109.100000,"N",62.606667,22.380000,0.000000,40.480000,0.000000,"Auto","Budget","Standard",62.870000,1.000000
"T","M","S",1.000000,92647.500000,"N",56.046667,16.040000,5.740000,10.340000,0.000000,"CC","Budget","Standard",32.130000,2.000000
"F","M","S",2.000000,21021.600000,"Y",62.753333,2.000000,0.000000,11.190000,0.000000,"CC","Budget","Standard",14.950000,2.000000
"T","M","S",0.000000,74460.700000,"Y",55.340000,25.530000,0.990000,179.930000,0.000000,"CC","FreeLocal","Standard",206.460000,2.000000
"T","F","S",2.000000,28787.400000,"N",41.666667,27.970000,0.000000,58.090000,0.000000,"Auto","Budget","Standard",86.060000,1.000000
"F","M","M",1.000000,13091.600000,"N",59.126667,22.790000,0.000000,20.260000,0.000000,"CC","Budget","Intnl_discount",43.060000,4.000000
"F","F","M",2.000000,62061.800000,"Y",45.920000,29.860000,0.000000,52.220000,0.000000,"Auto","FreeLocal","Standard",82.080000,1.000000
"T","F","M",1.000000,20550.900000,"Y",22.120000,27.720000,0.860000,57.060000,0.000000,"CC","Budget","Standard",85.640000,1.000000
"F","M","M",2.000000,1765.410000,"N",18.766667,3.040000,0.000000,44.950000,0.000000,"CC","FreeLocal","Standard",47.990000,4.000000
"T","F","S",2.000000,19131.100000,"N",56.186667,22.150000,0.000000,34.910000,0.000000,"Auto","Budget","Standard",57.070000,2.000000
"F","M","M",2.000000,42750.300000,"Y",50.493333,20.590000,1.970000,112.400000,0.000000,"Auto","Budget","Intnl_discount",134.970000,2.000000
"T","F","S",2.000000,2842.550000,"N",45.920000,0.000000,0.000000,0.790000,0.000000,"Auto","Budget","Intnl_discount",0.790000,4.000000
"F","M","M",2.000000,22358.100000,"N",52.626667,15.540000,1.520000,12.190000,0.000000,"CC","Budget","Standard",29.250000,3.000000
"F","M","M",0.000000,47870.800000,"Y",27.260000,2.000000,1.170000,12.480000,0.000000,"CC","FreeLocal","Standard",13.820000,2.000000
"F","F","S",2.000000,6440.460000,"Y",43.000000,22.660000,0.000000,27.200000,0.000000,"CH","Budget","Standard",49.860000,2.000000
"T","F","S",0.000000,7325.500000,"N",36.920000,28.520000,0.000000,161.540000,0.000000,"CC","FreeLocal","Intnl_discount",190.060000,3.000000
"F","M","M",2.000000,28766.900000,"N",46.840000,6.110000,0.000000,58.080000,0.000000,"CC","Budget","Standard",64.200000,1.000000
"F","M","S",0.000000,72928.200000,"N",38.733333,7.450000,0.000000,196.220000,0.000000,"CC","Budget","Standard",203.670000,2.000000
"F","M","M",2.000000,91272.200000,"Y",25.033333,26.990000,0.000000,13.010000,0.000000,"CC","FreeLocal","Standard",40.000000,1.000000
"T","M","S",0.000000,65000.000000,"Y",52.266667,11.630000,9.700000,115.660000,1.000000,"Auto","FreeLocal","Intnl_discount",137.000000,1.000000
"F","M","M",2.000000,1406.050000,"Y",19.306667,11.550000,0.000000,15.170000,0.000000,"CC","Budget","Standard",26.720000,1.000000
"F","F","S",0.000000,73228.300000,"N",46.000000,22.470000,0.000000,28.110000,0.000000,"Auto","Budget","Standard",50.580000,3.000000
"F","F","S",2.000000,76231.900000,"N",63.806667,2.010000,0.000000,150.750000,0.000000,"Auto","FreeLocal","Standard",152.760000,3.000000
"T","M","M",1.000000,64792.300000,"N",52.146667,13.050000,1.510000,36.840000,0.000000,"CH","FreeLocal","Standard",51.410000,1.000000
"T","F","S",0.000000,93322.100000,"Y",40.313333,29.920000,0.000000,8.790000,0.000000,"CH","Budget","Intnl_discount",38.720000,1.000000
"T","M","M",1.000000,63437.300000,"N",63.653333,0.680000,3.350000,10.940000,0.000000,"CC","Budget","Intnl_discount",14.980000,4.000000
"F","M","M",2.000000,49910.700000,"Y",51.520000,27.420000,0.000000,23.720000,0.000000,"CC","Budget","Standard",51.140000,4.000000
"T","M","M",1.000000,76161.400000,"Y",44.573333,11.960000,0.000000,25.580000,0.000000,"CC","FreeLocal","Standard",37.550000,3.000000
"F","F","M",2.000000,55860.000000,"Y",14.573333,16.010000,0.000000,10.350000,0.000000,"CC","FreeLocal","Intnl_discount",26.370000,1.000000
"T","F","S",1.000000,12686.000000,"N",64.800000,23.230000,0.000000,80.640000,0.000000,"Auto","Budget","Standard",103.880000,4.000000
"F","M","M",2.000000,57360.800000,"Y",53.253333,10.360000,0.000000,57.250000,0.000000,"CC","FreeLocal","Standard",67.610000,1.000000
"T","M","M",0.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,1.000000
"T","M","M",0.000000,60102.700000,"N",42.140000,9.840000,0.000000,62.440000,1.000000,"CH","FreeLocal","Standard",72.290000,3.000000
"F","F","M",2.000000,17888.700000,"N",52.646667,29.410000,0.000000,332.460000,0.000000,"CC","Budget","Standard",361.880000,2.000000
"T","F","S",1.000000,12526.300000,"N",53.553333,11.720000,0.000000,28.860000,0.000000,"CC","FreeLocal","Intnl_discount",40.590000,3.000000
"T","F","S",2.000000,14578.800000,"Y",60.933333,11.910000,0.000000,95.100000,0.000000,"Auto","Budget","Standard",107.020000,1.000000
"T","M","M",0.000000,78572.200000,"Y",42.346667,21.810000,0.000000,29.280000,1.000000,"CC","FreeLocal","Standard",51.090000,1.000000
"F","M","M",1.000000,3933.740000,"N",17.860000,9.750000,0.000000,47.910000,0.000000,"CC","Budget","Intnl_discount",57.670000,2.000000
"F","F","M",2.000000,48238.800000,"N",34.706667,23.280000,0.000000,168.030000,0.000000,"CC","FreeLocal","Standard",191.320000,1.000000
"T","F","M",0.000000,28770.900000,"N",12.340000,27.990000,5.320000,16.270000,0.000000,"CH","FreeLocal","Standard",49.600000,3.000000
"F","F","M",2.000000,87578.200000,"Y",53.366667,0.290000,0.000000,22.150000,0.000000,"CC","Budget","Standard",22.440000,4.000000
"F","F","M",2.000000,86695.400000,"N",13.906667,25.940000,0.000000,32.090000,0.000000,"CC","FreeLocal","Standard",58.030000,1.000000
"F","F","S",2.000000,76791.200000,"N",43.000000,20.710000,0.000000,23.000000,0.000000,"CC","Budget","Intnl_discount",43.710000,3.000000
"T","F","S",1.000000,30763.800000,"Y",14.193333,21.320000,0.000000,35.850000,0.000000,"CC","Budget","Standard",57.170000,3.000000
"F","F","M",2.000000,3193.600000,"N",54.046667,4.190000,0.000000,114.620000,1.000000,"CH","Budget","Standard",118.820000,3.000000
"F","M","M",1.000000,69680.900000,"N",15.846667,7.670000,0.000000,32.120000,0.000000,"CC","FreeLocal","Intnl_discount",39.800000,2.000000
"F","F","M",0.000000,77000.000000,"N",63.353333,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,4.000000
"T","M","D",0.000000,2056.060000,"Y",18.940000,24.070000,6.980000,27.750000,0.000000,"Auto","Budget","Standard",58.800000,3.000000
"F","F","M",2.000000,7776.600000,"N",35.706667,25.870000,0.000000,68.330000,0.000000,"CC","FreeLocal","Standard",94.200000,1.000000
"F","M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,4.000000
"T","M","S",0.000000,78000.000000,"N",46.000000,4.580000,7.660000,8.490000,0.000000,"CC","Budget","Standard",20.740000,4.000000
"F","F","M",2.000000,69343.300000,"N",42.166667,6.360000,0.000000,15.540000,0.000000,"CC","FreeLocal","Standard",21.910000,1.000000
"F","F","M",0.000000,83287.000000,"N",42.000000,0.570000,0.000000,23.890000,2.000000,"Auto","Budget","Standard",24.460000,3.000000
"F","F","M",0.000000,14932.500000,"N",70.000000,4.910000,0.000000,6.500000,0.000000,"CC","Budget","Intnl_discount",11.420000,3.000000
"F","F","S",0.000000,27498.100000,"N",70.000000,2.200000,0.000000,9.880000,0.000000,"CC","Budget","Intnl_discount",12.080000,2.000000
"F","F","M",2.000000,21419.900000,"N",59.833333,26.390000,0.000000,103.120000,0.000000,"CC","FreeLocal","Standard",129.510000,4.000000
"F","F","M",2.000000,30665.200000,"Y",22.880000,5.830000,8.320000,63.280000,0.000000,"Auto","FreeLocal","Standard",77.440000,3.000000
"F","F","M",1.000000,68000.000000,"Y",44.000000,6.080000,0.000000,30.950000,0.000000,"Auto","FreeLocal","Intnl_discount",37.040000,1.000000
"F","F","M",2.000000,50561.300000,"N",62.000000,16.600000,0.000000,113.310000,1.000000,"CH","Budget","Standard",129.910000,3.000000
"T","F","S",2.000000,23464.000000,"Y",55.000000,22.430000,0.000000,41.710000,0.000000,"CC","Budget","Intnl_discount",64.140000,3.000000
"F","F","M",2.000000,194.570000,"N",41.000000,28.260000,0.000000,38.950000,0.000000,"CC","FreeLocal","Standard",67.210000,4.000000
"F","F","M",1.000000,98680.400000,"Y",62.000000,17.580000,0.000000,8.850000,0.000000,"CH","FreeLocal","Intnl_discount",26.440000,1.000000
"T","M","M",0.000000,65619.700000,"Y",46.000000,13.560000,0.000000,144.660000,0.000000,"CC","Budget","Standard",158.220000,3.000000
"F","F","M",1.000000,95620.300000,"Y",41.000000,10.910000,0.000000,93.610000,0.000000,"CC","Budget","Standard",104.530000,3.000000
"F","F","D",1.000000,85275.000000,"N",70.000000,22.480000,0.000000,151.610000,0.000000,"Auto","FreeLocal","Intnl_discount",174.090000,3.000000
"F","F","M",1.000000,66921.400000,"Y",61.000000,15.700000,0.000000,8.970000,0.000000,"CC","FreeLocal","Intnl_discount",24.670000,3.000000
"F","F","M",1.000000,98453.600000,"Y",55.000000,13.720000,0.000000,11.650000,0.000000,"Auto","FreeLocal","Standard",25.380000,2.000000
"F","F","M",2.000000,94026.800000,"Y",27.746667,25.000000,0.000000,10.620000,0.000000,"CC","FreeLocal","Intnl_discount",35.630000,3.000000
"F","F","S",2.000000,57420.000000,"Y",42.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,3.000000
"T","M","M",0.000000,80000.000000,"N",56.193333,3.930000,3.730000,26.690000,1.000000,"CC","FreeLocal","Standard",34.350000,1.000000
"F","M","M",2.000000,47639.100000,"N",61.000000,17.480000,0.000000,39.620000,0.000000,"CC","Budget","Intnl_discount",57.110000,4.000000
"F","F","M",2.000000,63234.500000,"Y",52.360000,0.000000,0.000000,1.160000,0.000000,"CH","FreeLocal","Intnl_discount",1.160000,4.000000
"F","F","S",2.000000,46945.000000,"N",65.000000,18.960000,4.620000,26.010000,0.000000,"CC","Budget","Standard",49.600000,2.000000
"F","M","M",0.000000,3911.900000,"N",59.000000,5.720000,8.480000,25.140000,0.000000,"CC","Budget","Intnl_discount",39.360000,1.000000
"F","F","M",0.000000,71816.100000,"Y",60.000000,26.570000,0.000000,25.260000,0.000000,"CC","FreeLocal","Standard",51.830000,4.000000
"F","F","M",2.000000,18296.400000,"Y",42.626667,0.080000,0.000000,10.390000,0.000000,"CC","FreeLocal","Standard",10.470000,1.000000
"T","F","S",0.000000,39461.000000,"N",22.226667,22.870000,0.280000,103.520000,1.000000,"CC","FreeLocal","Standard",126.680000,2.000000
"F","F","M",1.000000,71502.500000,"N",57.000000,0.000000,0.000000,0.680000,0.000000,"CC","FreeLocal","Standard",0.680000,2.000000
"F","F","S",1.000000,66000.000000,"N",52.000000,22.820000,0.000000,63.290000,0.000000,"Auto","FreeLocal","Standard",86.120000,4.000000
"F","F","M",1.000000,95011.500000,"N",52.000000,0.000000,0.000000,2.830000,0.000000,"CC","FreeLocal","Standard",2.830000,2.000000
"F","M","M",1.000000,47371.000000,"Y",54.960000,4.980000,7.690000,258.290000,0.000000,"CC","Budget","Intnl_discount",270.970000,2.000000
"F","F","M",2.000000,52957.000000,"Y",39.746667,25.790000,0.000000,125.520000,2.000000,"CH","FreeLocal","Standard",151.320000,4.000000
"F","F","S",2.000000,86747.100000,"N",64.853333,20.150000,0.000000,37.240000,0.000000,"Auto","Budget","Standard",57.400000,3.000000
"F","F","M",0.000000,57942.400000,"N",50.313333,19.350000,0.000000,105.330000,0.000000,"CH","Budget","Intnl_discount",124.690000,3.000000
"F","F","M",1.000000,87404.600000,"N",63.186667,21.630000,0.000000,139.200000,0.000000,"Auto","Budget","Standard",160.840000,4.000000
"F","M","S",2.000000,20919.000000,"N",55.000000,6.260000,4.920000,153.360000,0.000000,"CC","FreeLocal","Intnl_discount",164.540000,1.000000
"F","F","M",2.000000,85394.000000,"Y",20.160000,19.280000,2.020000,14.380000,1.000000,"Auto","Budget","Intnl_discount",35.690000,4.000000
"T","F","S",0.000000,2121.360000,"N",39.786667,2.020000,0.000000,36.780000,1.000000,"CC","FreeLocal","Standard",38.800000,1.000000
"F","F","M",2.000000,63566.100000,"Y",56.300000,7.940000,0.000000,65.090000,0.000000,"CH","Budget","Intnl_discount",73.030000,3.000000
"F","F","M",0.000000,52089.600000,"N",48.000000,10.810000,0.000000,13.050000,0.000000,"CC","FreeLocal","Standard",23.870000,2.000000
"F","F","S",1.000000,58328.800000,"N",65.000000,7.370000,0.000000,123.880000,0.000000,"CC","FreeLocal","Standard",131.250000,3.000000
"F","F","S",0.000000,89813.600000,"N",12.846667,14.940000,1.960000,149.260000,0.000000,"CC","FreeLocal","Intnl_discount",166.180000,4.000000
"F","F","M",2.000000,82644.200000,"Y",33.493333,21.970000,0.000000,19.880000,0.000000,"CC","FreeLocal","Intnl_discount",41.850000,2.000000
"T","F","S",1.000000,27783.600000,"N",14.040000,4.970000,6.530000,18.070000,0.000000,"CC","FreeLocal","Standard",29.580000,2.000000
"F","F","S",1.000000,86252.800000,"Y",59.000000,1.460000,0.000000,43.970000,0.000000,"CC","Budget","Standard",45.440000,4.000000
"F","F","M",1.000000,38738.300000,"N",60.000000,11.550000,0.000000,48.180000,0.000000,"CC","Budget","Intnl_discount",59.730000,1.000000
"F","F","M",2.000000,60485.500000,"N",41.666667,11.700000,0.000000,28.700000,0.000000,"Auto","Budget","Intnl_discount",40.410000,4.000000
"T","F","M",1.000000,56722.800000,"N",60.593333,17.370000,6.210000,51.170000,0.000000,"CC","FreeLocal","Standard",74.770000,4.000000
"T","F","M",0.000000,55000.000000,"N",48.373333,0.370000,0.000000,28.660000,0.000000,"CC","FreeLocal","Standard",29.040000,4.000000
"F","F","M",2.000000,809.430000,"Y",31.913333,0.000000,0.000000,2.890000,0.000000,"CH","FreeLocal","Intnl_discount",2.890000,1.000000
"T","M","S",1.000000,76529.800000,"N",58.280000,18.460000,5.360000,20.050000,0.000000,"CC","Budget","Standard",43.890000,2.000000
"F","F","M",2.000000,34577.700000,"N",63.253333,29.180000,0.000000,116.570000,3.000000,"CH","Budget","Standard",145.750000,2.000000
"T","M","M",0.000000,23000.000000,"Y",61.020000,28.920000,0.000000,45.470000,0.000000,"CH","Budget","Standard",74.400000,4.000000
"F","F","M",0.000000,77000.000000,"N",55.000000,27.560000,0.000000,45.460000,0.000000,"Auto","Budget","Standard",73.020000,1.000000
"T","F","S",2.000000,19008.400000,"Y",52.166667,10.540000,0.000000,137.190000,0.000000,"CC","FreeLocal","Standard",147.740000,1.000000
"F","F","M",0.000000,98056.300000,"N",55.966667,23.700000,0.000000,126.960000,0.000000,"Auto","FreeLocal","Standard",150.670000,3.000000
"T","M","M",0.000000,73400.000000,"Y",53.213333,0.000000,0.000000,2.210000,0.000000,"CH","Budget","Standard",2.210000,1.000000
"F","F","M",0.000000,53432.200000,"Y",57.000000,12.560000,0.000000,83.480000,0.000000,"CH","FreeLocal","Standard",96.040000,1.000000
"T","M","M",0.000000,78894.200000,"N",52.740000,2.000000,1.410000,43.230000,0.000000,"CH","Budget","Intnl_discount",46.650000,3.000000
"T","M","S",1.000000,16432.100000,"Y",20.920000,20.410000,8.890000,80.470000,0.000000,"CH","Budget","Intnl_discount",109.780000,3.000000
"T","M","M",0.000000,62797.900000,"N",54.446667,8.320000,4.280000,55.480000,0.000000,"CH","Budget","Intnl_discount",68.090000,3.000000
"T","M","S",1.000000,71329.900000,"Y",42.233333,14.270000,3.550000,45.920000,0.000000,"CC","Budget","Standard",63.750000,1.000000
"F","F","S",0.000000,91498.900000,"N",52.000000,21.520000,0.000000,25.350000,0.000000,"CC","Budget","Standard",46.880000,2.000000
"T","M","S",0.000000,3601.710000,"N",49.266667,9.570000,4.190000,111.840000,0.000000,"Auto","Budget","Intnl_discount",125.600000,4.000000
"F","F","S",1.000000,33084.300000,"Y",50.313333,19.770000,0.000000,105.280000,0.000000,"CH","Budget","Standard",125.050000,1.000000
"T","F","S",0.000000,20913.600000,"N",53.013333,22.990000,7.160000,65.770000,0.000000,"CC","FreeLocal","Standard",95.930000,1.000000
"F","M","M",0.000000,62724.500000,"Y",55.000000,21.990000,8.290000,52.400000,0.000000,"Auto","FreeLocal","Standard",82.690000,4.000000
"F","F","S",1.000000,49553.900000,"Y",48.000000,29.940000,0.000000,48.600000,0.000000,"CC","FreeLocal","Standard",78.540000,1.000000
"T","F","S",1.000000,540.400000,"Y",39.213333,12.340000,0.000000,7.750000,0.000000,"Auto","Budget","Intnl_discount",20.100000,4.000000
"T","F","M",0.000000,57255.400000,"N",27.000000,27.050000,1.980000,78.370000,1.000000,"CC","FreeLocal","Standard",107.410000,1.000000
"F","F","S",1.000000,71941.500000,"Y",45.000000,7.990000,7.340000,87.880000,0.000000,"CH","FreeLocal","Standard",103.210000,3.000000
"T","F","S",2.000000,72583.000000,"Y",22.000000,5.970000,8.210000,27.120000,1.000000,"CH","FreeLocal","Standard",41.300000,2.000000
"F","M","M",2.000000,67339.800000,"N",17.006667,27.830000,5.190000,48.690000,0.000000,"CC","FreeLocal","Intnl_discount",81.720000,3.000000
"F","F","M",1.000000,88759.500000,"N",60.000000,29.300000,0.000000,114.620000,1.000000,"CC","FreeLocal","Standard",143.930000,2.000000
"T","M","M",1.000000,75799.900000,"N",46.380000,22.240000,7.020000,64.800000,0.000000,"CC","FreeLocal","Intnl_discount",94.060000,2.000000
"T","F","S",2.000000,15688.500000,"N",53.060000,14.390000,0.000000,8.030000,0.000000,"CC","Budget","Standard",22.420000,1.000000
"T","F","S",0.000000,43382.300000,"N",16.073333,29.670000,8.760000,99.940000,0.000000,"CH","FreeLocal","Standard",138.370000,4.000000
"T","M","S",0.000000,2805.010000,"Y",25.000000,19.930000,6.460000,11.680000,0.000000,"CC","FreeLocal","Intnl_discount",38.080000,1.000000
"T","F","S",0.000000,5185.310000,"N",62.053333,16.390000,5.990000,30.510000,0.000000,"CC","FreeLocal","Intnl_discount",52.900000,3.000000
"T","F","S",0.000000,42000.000000,"N",16.060000,26.010000,0.000000,108.440000,0.000000,"CC","Budget","Standard",134.450000,2.000000
"T","F","S",0.000000,38000.000000,"N",22.433333,22.960000,8.280000,75.270000,0.000000,"CH","Budget","Intnl_discount",106.530000,2.000000
"T","F","M",1.000000,81641.200000,"Y",19.000000,13.930000,6.610000,78.210000,0.000000,"CC","FreeLocal","Standard",98.760000,2.000000
"F","F","M",2.000000,80087.700000,"N",41.920000,8.740000,0.000000,22.820000,0.000000,"CC","FreeLocal","Standard",31.560000,4.000000
